0,791,1582,2373,3164,3955,4746,5537,6328,7119,7910,8701,9492,10284,11075,11866,12657,13448,14239,15030,15821,16612,17403,18194,18985,19776,20567,21358,22149,22940,23731,24522,25313,26104,26895,27686,28477,29268,30059,30850,31641,32432,33223,34014,34805,35596,36387,37178,37969,38760,39551,40342,41133,41924,42715,43506,44297,45088,45879,46670,47462,48253,49044,49835,50626,51417,52208,52999,53790,54581,55372,56163,56954,57745,58536,59327,60118,60909,61700,62491,63282,64073,64864,65655,66446,67237,68028,68819,69610,70401,71192,71983,72774,73565,74356,75147,75938,76729,77520,78311,79102,79893,80684,81475,82266,83057,83848,84639,85430,86221
0.10463,0.11051,0.11043,0.11088,0.1112,0.11259,0.1139,0.11611,0.11787,0.12159,0.12531,0.12961,0.13507,0.14306,0.15307,0.1635,0.18243,0.19746,0.22341,0.25558,0.29631,0.34486,0.40539,0.46979,0.53758,0.61588,0.69119,0.749,0.78584,0.83764,0.88472,0.92378,0.96318,0.99742,1.0327,1.0663,1.0955,1.1268,1.1586,1.1885,1.2125,1.2306,1.2493,1.2694,1.2902,1.309,1.3267,1.3405,1.3535,1.3634,1.3711,1.3733,1.3763,1.3768,1.3772,1.375,1.3727,1.372,1.3695,1.3673,1.3637,1.3637,1.3631,1.3621,1.3605,1.359,1.3577,1.3547,1.3537,1.3507,1.3498,1.3498,1.348,1.3479,1.3471,1.3466,1.3466,1.3469,1.3471,1.3477,1.3475,1.348,1.3487,1.3498,1.3516,1.3509,1.3518,1.3544,1.354,1.3558,1.3569,1.3596,1.3609,1.3637,1.3656,1.3672,1.368,1.37,1.3715,1.3741,1.3761,1.3773,1.3785,1.3811,1.3817,1.3833,1.3851,1.3857,1.3881,1.3894
0.12612,0.12802,0.1283,0.1271,0.12837,0.12717,0.12888,0.13001,0.13202,0.1317,0.13489,0.13637,0.13927,0.14272,0.14554,0.15024,0.15537,0.1625,0.16969,0.17862,0.18786,0.20209,0.21703,0.23519,0.25602,0.28139,0.31007,0.34422,0.38254,0.42128,0.47246,0.52262,0.56228,0.60442,0.65366,0.69282,0.71802,0.74171,0.77592,0.80511,0.83506,0.86669,0.89717,0.92318,0.94769,0.97214,0.99723,1.0196,1.0444,1.0663,1.0883,1.1098,1.1318,1.1462,1.1606,1.1789,1.1966,1.2145,1.2327,1.2496,1.2663,1.2823,1.2965,1.31,1.3213,1.3303,1.339,1.3465,1.3537,1.3586,1.363,1.366,1.3685,1.3695,1.3693,1.3684,1.3675,1.3665,1.3655,1.3639,1.3626,1.361,1.359,1.3573,1.3551,1.3546,1.3527,1.3515,1.3504,1.3499,1.3487,1.3476,1.347,1.3471,1.3467,1.3468,1.3469,1.3476,1.3476,1.3487,1.3493,1.3501,1.3511,1.3522,1.3532,1.3547,1.3556,1.3564,1.358,1.3597
0.14243,0.14301,0.14337,0.14487,0.14559,0.14629,0.14791,0.14863,0.14893,0.14956,0.15122,0.15267,0.15418,0.15504,0.1581,0.1598,0.16219,0.16478,0.16834,0.17244,0.17623,0.18213,0.18698,0.19357,0.20114,0.20878,0.21784,0.22976,0.24069,0.25328,0.26879,0.28431,0.30249,0.32244,0.34478,0.36947,0.39374,0.42228,0.45909,0.49481,0.51773,0.54511,0.58197,0.6191,0.65974,0.69058,0.71822,0.7496,0.77416,0.79352,0.81528,0.83882,0.86781,0.8938,0.92007,0.94467,0.96866,0.99172,1.0139,1.0348,1.0547,1.0745,1.0926,1.111,1.1296,1.1474,1.165,1.1731,1.1883,1.205,1.2194,1.2352,1.2508,1.2666,1.2812,1.2954,1.3089,1.3205,1.3313,1.3395,1.3463,1.3518,1.3573,1.3621,1.3667,1.3706,1.3744,1.3783,1.3822,1.3852,1.388,1.3911,1.393,1.3951,1.3954,1.3958,1.3959,1.3956,1.395,1.3947,1.3935,1.3925,1.3915,1.39,1.3891,1.3878,1.3867,1.3846,1.3842,1.3831
0.13733,0.1372,0.1377,0.138,0.1381,0.13871,0.13902,0.13976,0.14043,0.14117,0.14239,0.14304,0.14401,0.14537,0.14698,0.14851,0.14997,0.15174,0.15424,0.15658,0.15891,0.16274,0.16621,0.17023,0.17499,0.17993,0.18563,0.19248,0.19971,0.20736,0.21601,0.22516,0.2357,0.24737,0.2594,0.27349,0.28824,0.30509,0.32296,0.34291,0.36363,0.38166,0.40954,0.43963,0.46044,0.47906,0.4992,0.52553,0.55746,0.59391,0.62831,0.66124,0.68653,0.71348,0.74412,0.76504,0.78311,0.80236,0.82232,0.847,0.8712,0.89449,0.91731,0.93953,0.96181,0.98078,1.0001,1.0195,1.0382,1.0567,1.0739,1.0909,1.1072,1.1245,1.1406,1.1592,1.1654,1.1772,1.1927,1.2062,1.2198,1.2337,1.2472,1.2612,1.2742,1.2867,1.2985,1.3092,1.3186,1.3264,1.3329,1.339,1.3436,1.3477,1.3519,1.3555,1.359,1.3625,1.3655,1.3689,1.3716,1.3742,1.3764,1.3785,1.3799,1.3812,1.382,1.3818,1.3818,1.3812
0.12939,0.12939,0.12897,0.12787,0.12822,0.13008,0.12939,0.12958,0.1307,0.1313,0.13129,0.13201,0.13239,0.13257,0.13354,0.13427,0.1349,0.13589,0.13704,0.13791,0.13968,0.14077,0.14304,0.14397,0.14626,0.14901,0.15141,0.15404,0.15751,0.16018,0.16391,0.1668,0.17108,0.17588,0.18052,0.18566,0.19096,0.19763,0.2039,0.20976,0.21852,0.22484,0.2337,0.24228,0.2512,0.26097,0.2708,0.28172,0.29348,0.30547,0.31943,0.33276,0.34714,0.3614,0.37952,0.39764,0.40999,0.4192,0.43026,0.44109,0.45431,0.46786,0.48531,0.50484,0.52779,0.55267,0.57978,0.60306,0.62456,0.64666,0.66817,0.69129,0.70606,0.7193,0.73223,0.74683,0.76561,0.78514,0.80503,0.82249,0.84104,0.85997,0.87841,0.89653,0.91718,0.93648,0.95554,0.97476,0.99289,1.011,1.0268,1.0437,1.0591,1.0741,1.0881,1.1034,1.1173,1.1309,1.1447,1.1562,1.159,1.1761,1.1907,1.204,1.217,1.2309,1.2433,1.2556,1.2657,1.2743
0.13388,0.13616,0.1355,0.13487,0.13537,0.13602,0.13647,0.13652,0.13656,0.13846,0.13733,0.13837,0.13782,0.138,0.13983,0.14007,0.1403,0.13983,0.14141,0.14216,0.14207,0.1431,0.14497,0.14528,0.14586,0.14729,0.14836,0.15042,0.15147,0.15339,0.15466,0.15613,0.15822,0.16023,0.16226,0.16497,0.16759,0.16963,0.17296,0.17643,0.17894,0.18258,0.18598,0.18874,0.193,0.19624,0.20019,0.20432,0.20837,0.21263,0.21738,0.22274,0.22757,0.23204,0.23716,0.24258,0.2492,0.25492,0.26159,0.267,0.27336,0.28002,0.28778,0.29686,0.30362,0.31278,0.32003,0.33057,0.33617,0.34441,0.35483,0.36658,0.37494,0.37967,0.38437,0.39028,0.39637,0.40198,0.41063,0.41764,0.42532,0.43541,0.44543,0.45734,0.47017,0.48296,0.49726,0.51096,0.52184,0.53313,0.54441,0.55712,0.56996,0.58338,0.59783,0.61251,0.62729,0.64294,0.65228,0.66008,0.6688,0.67978,0.69367,0.70583,0.71664,0.72823,0.74,0.75207,0.76618,0.77942
